record_date,facility_id,region_type,blood_group,product_name,units_requested,current_inventory,forecast_demand,recommended_stock,inventory_gap,predicted_shortage_probability,shortage_risk_level,wastage_rate,expiry_risk,inventory_status,recommended_action
2024-04-01,BB_0017,rural,AB_pos,fresh_frozen_plasma,270,182.5,260.0,285.6,103.1,0.26,High,14.3,Moderate,Recovered,Reorder Immediately
2024-01-01,BB_0024,urban,O_neg,whole_blood,289,211.0,289.0,314.0,103.0,0.24,Moderate,15.17,Moderate,Adequate,Reorder Immediately
2022-04-01,BB_0077,urban,O_neg,group_O_neg_emergency,264,190.5,267.5,293.5,103.0,0.25,Moderate,18.28,Moderate,Adequate,Reorder Immediately
2021-08-01,BB_0146,urban,B_pos,cryoprecipitate,262,184.0,262.0,287.0,103.0,0.18,Low,13.04,Low,Low Stock,Reorder Immediately
2023-08-01,BB_0078,urban,O_neg,group_O_neg_emergency,268,191.0,268.0,294.0,103.0,0.25,Moderate,15.71,Moderate,Recovered,Reorder Immediately
2023-05-01,BB_0053,peri_urban,O_neg,whole_blood,263,185.0,263.0,288.0,103.0,0.28,High,7.03,Low,Adequate,Reorder Immediately
2023-08-01,BB_0096,urban,A_pos,whole_blood,258,182.0,258.0,284.8,102.8,0.23,Moderate,8.79,Low,Adequate,Reorder Immediately
2022-10-01,BB_0080,peri_urban,O_neg,cryoprecipitate,246,171.0,246.0,273.8,102.8,0.27,High,14.04,Moderate,Adequate,Reorder Immediately
2022-05-01,BB_0058,urban,A_pos,whole_blood,259,183.0,259.0,285.8,102.8,0.21,Low,17.49,Moderate,Adequate,Reorder Immediately
2022-06-01,BB_0073,urban,AB_neg,fresh_frozen_plasma,258,185.0,258.0,287.7,102.7,0.21,Low,12.43,Low,Recovered,Reorder Immediately
2021-04-01,BB_0083,urban,B_neg,whole_blood,261,182.0,261.0,284.7,102.7,0.29,Critical,25.27,High,Adequate,Reorder Immediately
2024-12-01,BB_0056,urban,A_pos,cryoprecipitate,276,180.67,257.0,283.4,102.7,0.32,Critical,15.98,Moderate,Recovered,Reorder Immediately
2023-08-01,BB_0114,urban,AB_pos,cryoprecipitate,251,176.0,251.0,278.5,102.5,0.21,Low,9.66,Low,Recovered,Reorder Immediately
2023-02-01,BB_0051,urban,A_pos,platelet_concentrate,275,187.33,264.0,289.7,102.4,0.31,Critical,13.52,Low,Adequate,Reorder Immediately
2024-07-01,BB_0064,urban,A_pos,cryoprecipitate,266,190.0,266.0,292.4,102.4,0.12,Low,16.32,Moderate,Adequate,Reorder Immediately
2022-02-01,BB_0134,urban,A_pos,group_O_neg_emergency,247,188.5,263.0,290.9,102.4,0.25,Moderate,12.7,Low,Low Stock,Reorder Immediately
2023-06-01,BB_0142,urban,A_pos,cryoprecipitate,280,187.33,263.33,289.7,102.4,0.2,Low,16.94,Moderate,Recovered,Reorder Immediately
2023-08-01,BB_0033,urban,A_pos,whole_blood,226,174.0,249.5,276.3,102.3,0.23,Moderate,12.98,Low,Adequate,Reorder Immediately
2023-09-01,BB_0063,peri_urban,B_pos,platelet_concentrate,263,187.0,263.0,289.3,102.3,0.29,High,8.02,Low,Adequate,Reorder Immediately
2023-12-01,BB_0007,urban,A_pos,platelet_concentrate,276,187.33,263.67,289.4,102.1,0.36,Critical,17.67,Moderate,Adequate,Reorder Immediately
2024-10-01,BB_0016,urban,O_pos,fresh_frozen_plasma,253,184.5,260.0,286.6,102.1,0.23,Moderate,17.13,Moderate,Low Stock,Reorder Immediately
2024-12-01,BB_0140,urban,O_pos,fresh_frozen_plasma,258,180.0,255.5,282.1,102.1,0.2,Low,18.7,Moderate,Adequate,Reorder Immediately
2024-12-01,BB_0097,peri_urban,O_pos,whole_blood,228,181.25,258.0,283.3,102.1,0.27,High,15.38,Moderate,Adequate,Reorder Immediately
2022-10-01,BB_0136,peri_urban,B_pos,fresh_frozen_plasma,250,174.0,250.0,276.0,102.0,0.33,Critical,3.45,Low,Adequate,Reorder Immediately
2024-03-01,BB_0078,urban,O_neg,whole_blood,266,189.0,266.0,291.0,102.0,0.25,Moderate,11.11,Low,Adequate,Reorder Immediately
2023-07-01,BB_0032,urban,O_neg,whole_blood,256,179.0,256.0,281.0,102.0,0.29,High,29.05,High,Adequate,Reorder Immediately
2024-08-01,BB_0053,rural,A_pos,group_O_neg_emergency,253,183.5,257.5,285.4,101.9,0.28,High,10.09,Low,Critical,Reorder Immediately
2023-09-01,BB_0032,rural,B_neg,packed_RBC,260,187.0,260.0,288.9,101.9,0.29,High,7.49,Low,Critical,Reorder Immediately
2023-12-01,BB_0137,peri_urban,A_pos,packed_RBC,258,178.0,253.5,279.9,101.9,0.28,High,13.34,Low,Critical,Reorder Immediately
2023-12-01,BB_0031,urban,O_neg,platelet_concentrate,240,166.0,240.0,267.9,101.9,0.24,Moderate,10.84,Low,Recovered,Reorder Immediately
2022-03-01,BB_0104,rural,B_pos,platelet_concentrate,248,178.5,254.0,280.3,101.8,0.22,Moderate,11.64,Low,Critical,Reorder Immediately
2024-04-01,BB_0061,urban,B_pos,whole_blood,263,186.5,262.5,288.3,101.8,0.27,High,9.09,Low,Adequate,Reorder Immediately
2024-08-01,BB_0088,urban,O_pos,packed_RBC,264,207.2,254.6,309.0,101.8,0.32,Critical,14.11,Moderate,Low Stock,Reorder Immediately
2022-12-01,BB_0020,peri_urban,A_neg,fresh_frozen_plasma,268,192.0,268.0,293.8,101.8,0.3,Critical,10.94,Low,Recovered,Reorder Immediately
2024-09-01,BB_0127,urban,O_pos,platelet_concentrate,270,194.67,270.33,296.4,101.7,0.24,Moderate,11.93,Low,Adequate,Reorder Immediately
2022-10-01,BB_0111,urban,B_neg,whole_blood,260,182.0,260.0,283.7,101.7,0.21,Low,18.68,Moderate,Recovered,Reorder Immediately
2024-11-01,BB_0148,urban,O_pos,platelet_concentrate,262,191.14,253.14,292.7,101.6,0.27,High,21.2,High,Adequate,Reorder Immediately
2022-06-01,BB_0030,peri_urban,AB_pos,fresh_frozen_plasma,259,183.0,259.0,284.6,101.6,0.27,High,16.94,Moderate,Recovered,Reorder Immediately
2024-05-01,BB_0059,urban,O_pos,platelet_concentrate,252,187.5,263.0,289.1,101.6,0.37,Critical,13.58,Low,Recovered,Reorder Immediately
2024-07-01,BB_0130,rural,A_neg,cryoprecipitate,241,178.0,256.0,279.5,101.5,0.27,High,18.24,Moderate,Recovered,Reorder Immediately
2022-06-01,BB_0089,urban,A_neg,cryoprecipitate,262,184.0,262.0,285.5,101.5,0.29,Critical,9.24,Low,Adequate,Reorder Immediately
2023-10-01,BB_0095,urban,AB_pos,group_O_neg_emergency,281,206.0,281.0,307.4,101.4,0.3,Critical,15.05,Moderate,Adequate,Reorder Immediately
2023-07-01,BB_0096,peri_urban,AB_neg,platelet_concentrate,278,197.0,278.0,298.4,101.4,0.23,Moderate,15.23,Moderate,Adequate,Reorder Immediately
2024-12-01,BB_0099,urban,A_pos,group_O_neg_emergency,286,199.5,273.0,300.9,101.4,0.15,Low,9.88,Low,Adequate,Reorder Immediately
2024-07-01,BB_0008,urban,B_pos,fresh_frozen_plasma,264,197.33,272.67,298.7,101.4,0.28,High,17.77,Moderate,Adequate,Reorder Immediately
2023-03-01,BB_0125,urban,B_pos,fresh_frozen_plasma,267,191.33,266.67,292.7,101.4,0.29,Critical,12.07,Low,Adequate,Reorder Immediately
2024-09-01,BB_0020,urban,AB_pos,group_O_neg_emergency,284,209.0,284.0,310.4,101.4,0.3,Critical,11.0,Low,Recovered,Reorder Immediately
2024-03-01,BB_0018,urban,O_neg,fresh_frozen_plasma,272,195.0,272.0,296.3,101.3,0.2,Low,19.49,Moderate,Critical,Reorder Immediately
2024-03-01,BB_0011,peri_urban,A_pos,cryoprecipitate,253,189.0,263.75,290.2,101.2,0.2,Low,14.97,Moderate,Critical,Reorder Immediately
2024-10-01,BB_0011,urban,O_pos,cryoprecipitate,273,187.5,262.25,288.6,101.1,0.2,Low,14.46,Moderate,Low Stock,Reorder Immediately
2024-08-01,BB_0039,urban,B_pos,cryoprecipitate,287,199.8,263.2,300.9,101.1,0.32,Critical,16.34,Moderate,Adequate,Reorder Immediately
2023-05-01,BB_0065,peri_urban,B_pos,fresh_frozen_plasma,266,181.0,256.0,282.0,101.0,0.32,Critical,16.3,Moderate,Low Stock,Reorder Immediately
2024-09-01,BB_0030,urban,B_pos,fresh_frozen_plasma,267,192.0,267.0,293.0,101.0,0.27,High,20.83,Moderate,Critical,Reorder Immediately
2024-10-01,BB_0045,urban,A_pos,fresh_frozen_plasma,253,177.0,253.0,278.0,101.0,0.22,Low,19.77,Moderate,Recovered,Reorder Immediately
2024-08-01,BB_0140,rural,O_pos,cryoprecipitate,257,182.75,257.25,283.6,100.9,0.2,Low,20.23,Moderate,Low Stock,Reorder Immediately
2023-04-01,BB_0045,urban,O_neg,platelet_concentrate,252,189.5,262.5,290.4,100.9,0.22,Low,21.63,High,Adequate,Reorder Immediately
2024-02-01,BB_0125,urban,O_neg,platelet_concentrate,267,194.0,267.0,294.9,100.9,0.29,Critical,6.19,Low,Adequate,Reorder Immediately
2022-10-01,BB_0131,urban,B_pos,whole_blood,259,184.0,259.0,284.8,100.8,0.25,Moderate,17.39,Moderate,Adequate,Reorder Immediately
2023-01-01,BB_0091,rural,A_neg,whole_blood,267,194.0,267.0,294.8,100.8,0.22,Low,16.49,Moderate,Adequate,Reorder Immediately
2024-08-01,BB_0115,urban,B_pos,platelet_concentrate,242,191.0,265.5,291.8,100.8,0.27,High,18.07,Moderate,Adequate,Reorder Immediately
2024-06-01,BB_0108,urban,A_pos,group_O_neg_emergency,269,195.0,267.67,295.6,100.6,0.22,Moderate,14.2,Moderate,Adequate,Reorder Immediately
2024-05-01,BB_0006,peri_urban,AB_pos,fresh_frozen_plasma,245,170.0,245.0,270.6,100.6,0.22,Low,13.53,Low,Adequate,Reorder Immediately
2022-05-01,BB_0031,rural,AB_pos,fresh_frozen_plasma,300,189.0,264.0,289.6,100.6,0.24,Moderate,13.01,Low,Recovered,Reorder Immediately
2024-12-01,BB_0138,urban,O_pos,cryoprecipitate,266,196.86,255.43,297.5,100.6,0.28,High,20.16,Moderate,Adequate,Reorder Immediately
2023-11-01,BB_0142,urban,B_neg,cryoprecipitate,258,182.0,258.0,282.5,100.5,0.2,Low,12.09,Low,Adequate,Reorder Immediately
2024-11-01,BB_0109,rural,O_pos,platelet_concentrate,259,192.56,259.22,293.1,100.5,0.19,Low,17.34,Moderate,Adequate,Reorder Immediately
2024-01-01,BB_0125,urban,A_pos,packed_RBC,259,185.0,259.0,285.4,100.4,0.29,Critical,26.49,High,Low Stock,Reorder Immediately
2024-04-01,BB_0148,urban,AB_pos,group_O_neg_emergency,262,188.0,262.0,288.4,100.4,0.27,High,6.91,Low,Adequate,Reorder Immediately
2021-05-01,BB_0107,urban,AB_pos,group_O_neg_emergency,266,192.0,266.0,292.4,100.4,0.23,Moderate,17.71,Moderate,Recovered,Reorder Immediately
2024-12-01,BB_0113,urban,A_pos,group_O_neg_emergency,244,180.0,252.5,280.4,100.4,0.25,Moderate,14.84,Moderate,Adequate,Reorder Immediately
2024-12-01,BB_0100,rural,A_pos,packed_RBC,271,187.33,261.33,287.7,100.4,0.27,High,13.18,Low,Low Stock,Reorder Immediately
2023-11-01,BB_0046,urban,AB_pos,group_O_neg_emergency,269,195.0,269.0,295.4,100.4,0.29,Critical,11.79,Low,Adequate,Reorder Immediately
2023-09-01,BB_0100,urban,A_pos,group_O_neg_emergency,272,205.0,277.5,305.4,100.4,0.27,High,17.6,Moderate,Recovered,Reorder Immediately
2024-02-01,BB_0127,peri_urban,B_pos,platelet_concentrate,264,190.0,264.0,290.3,100.3,0.24,Moderate,12.11,Low,Adequate,Reorder Immediately
2023-02-01,BB_0093,urban,B_pos,group_O_neg_emergency,260,185.0,260.0,285.3,100.3,0.29,High,22.7,High,Recovered,Reorder Immediately
2024-10-01,BB_0077,peri_urban,O_pos,platelet_concentrate,263,189.0,254.33,289.2,100.2,0.25,Moderate,15.45,Moderate,Recovered,Reorder Immediately
2024-06-01,BB_0033,urban,O_pos,group_O_neg_emergency,257,185.33,259.67,285.4,100.1,0.23,Moderate,10.99,Low,Low Stock,Reorder Immediately
2024-09-01,BB_0146,peri_urban,O_neg,whole_blood,251,176.0,251.0,276.0,100.0,0.18,Low,18.18,Moderate,Adequate,Reorder Immediately
2021-01-01,BB_0028,rural,A_pos,fresh_frozen_plasma,262,187.0,262.0,287.0,100.0,0.19,Low,16.04,Moderate,Adequate,Reorder Immediately
2021-01-01,BB_0122,urban,B_pos,fresh_frozen_plasma,266,192.0,266.0,292.0,100.0,0.26,High,9.38,Low,Adequate,Reorder Immediately
2024-02-01,BB_0072,rural,O_neg,whole_blood,261,186.0,261.0,286.0,100.0,0.28,High,15.05,Moderate,Adequate,Reorder Immediately
2024-01-01,BB_0027,urban,B_neg,platelet_concentrate,266,191.0,266.0,290.9,99.9,0.35,Critical,9.95,Low,Adequate,Reorder Immediately
2021-08-01,BB_0087,peri_urban,B_neg,platelet_concentrate,251,176.0,251.0,275.9,99.9,0.21,Low,13.07,Low,Low Stock,Reorder Immediately
2023-04-01,BB_0037,urban,A_pos,whole_blood,267,194.0,267.0,293.8,99.8,0.21,Low,10.31,Low,Low Stock,Reorder Immediately
2023-06-01,BB_0055,urban,B_pos,whole_blood,271,197.0,271.0,296.8,99.8,0.24,Moderate,27.92,High,Adequate,Reorder Immediately
2023-08-01,BB_0067,peri_urban,A_pos,whole_blood,273,191.5,264.5,291.3,99.8,0.28,High,20.76,High,Adequate,Reorder Immediately
2021-04-01,BB_0027,peri_urban,AB_neg,fresh_frozen_plasma,274,204.0,274.0,303.7,99.7,0.35,Critical,12.25,Low,Adequate,Reorder Immediately
2024-07-01,BB_0131,urban,O_pos,group_O_neg_emergency,254,191.67,265.67,291.4,99.7,0.25,Moderate,17.54,Moderate,Adequate,Reorder Immediately
2024-12-01,BB_0112,urban,O_pos,packed_RBC,236,190.0,261.8,289.7,99.7,0.28,High,15.35,Moderate,Low Stock,Reorder Immediately
2023-06-01,BB_0079,rural,O_pos,group_O_neg_emergency,281,196.0,270.0,295.7,99.7,0.39,Critical,20.04,High,Low Stock,Reorder Immediately
2022-03-01,BB_0067,urban,A_pos,platelet_concentrate,273,199.0,273.0,298.7,99.7,0.28,High,16.08,Moderate,Adequate,Reorder Immediately
2024-12-01,BB_0113,peri_urban,O_pos,cryoprecipitate,263,199.62,259.12,299.2,99.6,0.25,Moderate,14.37,Moderate,Recovered,Reorder Immediately
2022-10-01,BB_0134,peri_urban,AB_pos,cryoprecipitate,273,201.0,273.0,300.5,99.5,0.25,Moderate,8.96,Low,Critical,Reorder Immediately
2024-12-01,BB_0020,urban,O_pos,packed_RBC,287,187.5,258.0,287.0,99.5,0.3,Critical,20.45,High,Adequate,Reorder Immediately
2024-11-01,BB_0072,peri_urban,B_pos,platelet_concentrate,270,191.4,264.0,290.9,99.5,0.28,High,15.01,Moderate,Low Stock,Reorder Immediately
2024-06-01,BB_0071,rural,AB_pos,cryoprecipitate,272,200.0,272.0,299.5,99.5,0.16,Low,23.0,Moderate,Low Stock,Reorder Immediately
2023-11-01,BB_0001,rural,O_neg,whole_blood,269,179.0,253.5,278.5,99.5,0.31,Critical,18.92,Moderate,Adequate,Reorder Immediately
2024-03-01,BB_0009,peri_urban,A_pos,packed_RBC,319,209.0,282.0,308.4,99.4,0.27,High,17.25,Moderate,Adequate,Reorder Immediately
2024-12-01,BB_0135,urban,A_pos,cryoprecipitate,263,197.75,270.75,297.2,99.4,0.25,Moderate,21.9,Moderate,Low Stock,Reorder Immediately
2024-11-01,BB_0061,rural,A_pos,packed_RBC,267,183.5,256.5,282.9,99.4,0.27,High,19.64,High,Critical,Reorder Immediately
2022-01-01,BB_0046,peri_urban,A_pos,whole_blood,289,210.5,283.0,309.8,99.3,0.29,Critical,23.3,High,Adequate,Reorder Immediately
2023-12-01,BB_0002,peri_urban,B_pos,platelet_concentrate,277,204.0,277.0,303.3,99.3,0.23,Moderate,23.04,High,Adequate,Reorder Immediately
2024-01-01,BB_0119,urban,A_neg,group_O_neg_emergency,264,190.0,264.0,289.2,99.2,0.22,Low,25.26,High,Adequate,Reorder Immediately
2022-04-01,BB_0141,urban,A_neg,platelet_concentrate,243,169.0,243.0,268.2,99.2,0.27,High,12.43,Low,Adequate,Reorder Immediately
2022-02-01,BB_0066,peri_urban,AB_neg,whole_blood,263,193.0,263.0,292.1,99.1,0.22,Moderate,12.95,Low,Adequate,Reorder Immediately
2024-09-01,BB_0129,urban,O_pos,fresh_frozen_plasma,225,185.75,258.25,284.8,99.1,0.28,High,14.2,Moderate,Critical,Reorder Immediately
2022-06-01,BB_0093,rural,O_neg,group_O_neg_emergency,272,199.0,272.0,298.0,99.0,0.29,High,10.55,Low,Adequate,Reorder Immediately
2023-10-01,BB_0130,urban,A_pos,cryoprecipitate,257,182.5,255.0,281.4,98.9,0.27,High,16.71,Moderate,Adequate,Reorder Immediately
2024-12-01,BB_0039,rural,A_pos,cryoprecipitate,251,178.0,250.5,276.9,98.9,0.32,Critical,20.24,Moderate,Critical,Reorder Immediately
2022-07-01,BB_0087,rural,O_neg,platelet_concentrate,263,192.0,263.0,290.9,98.9,0.21,Low,22.4,High,Adequate,Reorder Immediately
2024-09-01,BB_0083,urban,O_pos,platelet_concentrate,245,191.75,250.75,290.6,98.9,0.29,Critical,14.8,Moderate,Recovered,Reorder Immediately
2023-03-01,BB_0127,rural,B_pos,whole_blood,246,190.0,263.0,288.8,98.8,0.24,Moderate,15.28,Moderate,Adequate,Reorder Immediately
2022-03-01,BB_0063,rural,O_neg,cryoprecipitate,270,199.0,270.0,297.8,98.8,0.29,High,19.6,Moderate,Low Stock,Reorder Immediately
2024-11-01,BB_0076,urban,A_pos,whole_blood,291,200.0,272.0,298.8,98.8,0.21,Low,11.54,Low,Adequate,Reorder Immediately
2024-11-01,BB_0044,urban,A_pos,whole_blood,276,204.0,276.0,302.8,98.8,0.25,Moderate,13.73,Low,Recovered,Reorder Immediately
2023-07-01,BB_0136,rural,O_neg,cryoprecipitate,263,192.0,263.0,290.8,98.8,0.33,Critical,17.71,Moderate,Adequate,Reorder Immediately
2023-12-01,BB_0125,urban,O_pos,group_O_neg_emergency,255,201.2,263.6,299.9,98.7,0.29,Critical,14.99,Moderate,Adequate,Reorder Immediately
2024-02-01,BB_0040,urban,A_pos,platelet_concentrate,254,181.0,254.0,279.7,98.7,0.28,High,18.78,Moderate,Adequate,Reorder Immediately
2024-12-01,BB_0119,peri_urban,O_pos,packed_RBC,254,194.33,258.33,293.0,98.7,0.22,Low,13.79,Low,Adequate,Reorder Immediately
2024-02-01,BB_0054,urban,O_pos,packed_RBC,260,184.4,247.6,283.0,98.6,0.28,High,21.76,High,Adequate,Reorder Immediately
2024-10-01,BB_0010,urban,O_neg,packed_RBC,252,181.0,252.0,279.5,98.5,0.25,Moderate,19.34,High,Recovered,Reorder Immediately
2022-04-01,BB_0117,urban,B_pos,packed_RBC,257,188.0,261.0,286.5,98.5,0.23,Moderate,7.94,Low,Adequate,Reorder Immediately
2024-10-01,BB_0075,urban,AB_pos,group_O_neg_emergency,255,183.0,255.0,281.4,98.4,0.28,High,20.22,High,Recovered,Reorder Immediately
2024-11-01,BB_0007,rural,AB_pos,group_O_neg_emergency,255,185.0,257.0,283.4,98.4,0.36,Critical,23.55,High,Low Stock,Reorder Immediately
2024-09-01,BB_0036,urban,O_pos,platelet_concentrate,232,197.6,249.4,296.0,98.4,0.32,Critical,10.04,Low,Recovered,Reorder Immediately
2024-01-01,BB_0029,urban,O_neg,fresh_frozen_plasma,262,188.0,262.0,286.3,98.3,0.16,Low,19.68,Moderate,Adequate,Reorder Immediately
2023-09-01,BB_0138,rural,B_pos,platelet_concentrate,258,186.0,258.0,284.3,98.3,0.28,High,20.97,High,Recovered,Reorder Immediately
2024-08-01,BB_0049,urban,O_pos,group_O_neg_emergency,266,193.5,260.12,291.7,98.2,0.37,Critical,19.49,High,Adequate,Reorder Immediately
2023-10-01,BB_0149,urban,B_neg,group_O_neg_emergency,275,192.0,263.0,290.1,98.1,0.2,Low,14.2,Moderate,Critical,Reorder Immediately
2022-11-01,BB_0148,peri_urban,AB_neg,whole_blood,262,193.0,262.0,291.1,98.1,0.27,High,12.44,Low,Recovered,Reorder Immediately
2023-03-01,BB_0117,urban,A_pos,fresh_frozen_plasma,269,196.0,269.0,294.0,98.0,0.23,Moderate,14.8,Moderate,Low Stock,Reorder Immediately
2022-04-01,BB_0115,rural,B_neg,platelet_concentrate,258,185.0,258.0,282.9,97.9,0.27,High,23.24,High,Adequate,Reorder Immediately
2023-08-01,BB_0079,urban,B_neg,packed_RBC,258,189.0,258.0,286.9,97.9,0.39,Critical,8.47,Low,Critical,Reorder Immediately
2024-02-01,BB_0117,urban,A_pos,whole_blood,257,186.0,257.0,283.8,97.8,0.23,Moderate,25.81,High,Adequate,Reorder Immediately
2022-12-01,BB_0112,urban,B_pos,whole_blood,303,231.0,303.0,328.8,97.8,0.28,High,3.46,Low,Adequate,Reorder Immediately
2024-06-01,BB_0101,urban,A_pos,whole_blood,261,190.0,261.0,287.8,97.8,0.19,Low,20.53,High,Adequate,Reorder Immediately
2024-06-01,BB_0144,peri_urban,O_pos,cryoprecipitate,254,191.4,265.4,289.2,97.8,0.25,Moderate,18.46,Moderate,Adequate,Reorder Immediately
2023-06-01,BB_0054,peri_urban,B_pos,whole_blood,267,195.0,267.0,292.8,97.8,0.28,High,11.28,Low,Low Stock,Reorder Immediately
2022-07-01,BB_0020,rural,O_pos,group_O_neg_emergency,275,184.0,256.0,281.7,97.7,0.3,Critical,8.59,Low,Critical,Reorder Immediately
2023-02-01,BB_0054,urban,A_neg,platelet_concentrate,263,192.0,264.5,289.7,97.7,0.28,High,10.13,Low,Adequate,Reorder Immediately
2024-04-01,BB_0132,rural,A_neg,packed_RBC,291,218.0,291.0,315.7,97.7,0.23,Moderate,18.81,Moderate,Critical,Reorder Immediately
2023-04-01,BB_0057,peri_urban,A_neg,packed_RBC,260,187.0,260.0,284.7,97.7,0.21,Low,17.11,Moderate,Adequate,Reorder Immediately
2022-05-01,BB_0039,urban,AB_pos,platelet_concentrate,252,178.0,252.0,275.6,97.6,0.32,Critical,23.6,High,Low Stock,Reorder Immediately
2023-11-01,BB_0043,peri_urban,B_neg,cryoprecipitate,278,205.0,278.0,302.5,97.5,0.25,Moderate,11.22,Low,Adequate,Reorder Immediately
2021-12-01,BB_0115,urban,AB_pos,cryoprecipitate,268,198.0,268.0,295.5,97.5,0.27,High,14.65,Moderate,Low Stock,Reorder Immediately
2023-05-01,BB_0016,urban,B_pos,packed_RBC,271,200.0,272.0,297.5,97.5,0.23,Moderate,13.5,Low,Adequate,Reorder Immediately
2024-02-01,BB_0042,urban,B_pos,fresh_frozen_plasma,264,202.0,273.5,299.5,97.5,0.24,Moderate,13.03,Low,Adequate,Reorder Immediately
2023-08-01,BB_0088,urban,B_neg,cryoprecipitate,257,184.0,257.0,281.5,97.5,0.32,Critical,4.89,Low,Adequate,Reorder Immediately
2022-02-01,BB_0015,urban,AB_pos,group_O_neg_emergency,278,207.0,278.0,304.4,97.4,0.25,Moderate,11.11,Low,Low Stock,Reorder Immediately
2022-02-01,BB_0040,peri_urban,A_pos,group_O_neg_emergency,275,196.5,266.0,293.9,97.4,0.28,High,14.36,Moderate,Adequate,Reorder Immediately
2024-03-01,BB_0076,urban,AB_pos,group_O_neg_emergency,255,184.0,255.0,281.4,97.4,0.21,Low,15.22,Moderate,Adequate,Reorder Immediately
2024-03-01,BB_0126,urban,A_pos,whole_blood,274,197.67,268.33,295.1,97.4,0.28,High,13.91,Low,Adequate,Reorder Immediately
2023-11-01,BB_0126,peri_urban,A_pos,group_O_neg_emergency,281,194.0,263.5,291.4,97.4,0.28,High,18.3,Moderate,Adequate,Reorder Immediately
2024-10-01,BB_0138,rural,AB_pos,group_O_neg_emergency,279,190.5,261.5,287.9,97.4,0.28,High,19.37,High,Critical,Reorder Immediately
2024-08-01,BB_0117,urban,A_pos,cryoprecipitate,250,179.0,250.0,276.4,97.4,0.23,Moderate,27.37,Moderate,Adequate,Reorder Immediately
2024-10-01,BB_0127,urban,A_pos,whole_blood,278,194.5,265.0,291.8,97.3,0.24,Moderate,12.45,Low,Low Stock,Reorder Immediately
2024-12-01,BB_0012,urban,O_pos,packed_RBC,242,192.9,259.8,290.1,97.2,0.23,Moderate,16.4,Moderate,Adequate,Reorder Immediately
2023-10-01,BB_0009,urban,A_neg,group_O_neg_emergency,259,187.0,259.0,284.2,97.2,0.27,High,20.86,High,Recovered,Reorder Immediately
2023-03-01,BB_0108,urban,O_pos,platelet_concentrate,259,189.5,260.5,286.6,97.1,0.22,Moderate,17.7,Moderate,Adequate,Reorder Immediately
2024-11-01,BB_0115,urban,A_pos,packed_RBC,252,188.33,259.0,285.4,97.1,0.27,High,13.9,Low,Recovered,Reorder Immediately
2024-05-01,BB_0043,peri_urban,O_neg,group_O_neg_emergency,245,174.0,245.0,271.0,97.0,0.25,Moderate,12.64,Low,Adequate,Reorder Immediately
2022-11-01,BB_0084,urban,O_neg,whole_blood,250,178.0,250.0,275.0,97.0,0.16,Low,16.29,Moderate,Low Stock,Reorder Immediately
2023-01-01,BB_0008,peri_urban,AB_neg,packed_RBC,269,195.0,269.0,292.0,97.0,0.28,High,10.26,Low,Recovered,Reorder Immediately
2023-02-01,BB_0009,urban,B_pos,fresh_frozen_plasma,249,181.33,252.33,278.3,97.0,0.27,High,10.43,Low,Recovered,Reorder Immediately
2024-03-01,BB_0081,urban,O_pos,fresh_frozen_plasma,286,197.2,260.6,294.2,97.0,0.26,High,11.68,Low,Recovered,Reorder Immediately
