id,facility_level,facility_id,region_type,collection_type,has_component_separation,has_nat_testing,has_blood_bank_fridge,has_platelet_agitator,blood_bank_staff_count,product_name,product_category,storage_temp_c,shelf_life_days,unit_cost_usd,blood_group,year,month,units_collected_month,units_requested_month,units_crossmatched,units_transfused,tti_screened_pct,tti_positive_pct,units_discarded_tti,units_expired,available_on_survey_day,shortage_in_last_month,shortage_days_last_month,shortage_cause,crossmatch_turnaround_hours,transfusion_reactions_month,maternal_deaths_no_blood,surgical_cancellations_no_blood,cold_chain_maintained,report_submitted,report_month,supply_demand_gap,total_wastage,wastage_rate,expiry_rate,tti_discard_rate,demand_fulfillment_rate,crossmatch_conversion_rate,collection_utilization_rate,inventory_demand_ratio,shortage_severity,wastage_risk,inventory_status
63,national_blood_centre,BB_0030,rural,VNRD_centralised,1,1,1,1,9,fresh_frozen_plasma,plasma,-25,365,45.00,A_neg,2024,11,199,261,193,136,0.8600,8.90,17,10,0,0,0,not_applicable,2.00,0,0,0,1,0,2024-11-01,-62,27,13.57,5.03,8.54,52.11,70.47,68.34,0.00000,No Shortage,Low,Low Stock
64,national_blood_centre,BB_0019,peri_urban,VNRD_centralised,1,1,1,1,5,platelet_concentrate,platelets,22,5,60.00,O_neg,2024,4,191,268,191,120,0.9200,3.20,6,24,1,1,1,collection_campaign_failed,0.50,0,0,1,1,1,2024-04-01,-77,30,15.71,12.57,3.14,44.78,62.83,62.83,0.00373,Low,Moderate,Recovered
65,national_blood_centre,BB_0041,urban,VNRD_centralised,1,1,1,1,4,cryoprecipitate,plasma_derived,-25,365,50.00,O_pos,2023,4,196,244,196,150,0.8700,2.60,5,10,0,0,0,not_applicable,0.50,0,0,0,1,1,2023-04-01,-48,15,7.65,5.10,2.55,61.48,76.53,76.53,0.00000,No Shortage,Low,Low Stock
66,national_blood_centre,BB_0115,peri_urban,VNRD_centralised,1,1,1,1,8,group_O_neg_emergency,red_cells,35,42,65.00,O_pos,2024,10,193,229,193,144,0.8800,6.70,12,27,1,0,0,not_applicable,0.80,0,0,0,1,1,2024-10-01,-36,39,20.21,13.99,6.22,62.88,74.61,74.61,0.00437,No Shortage,High,Adequate
67,national_blood_centre,BB_0020,rural,VNRD_centralised,1,1,1,1,6,whole_blood,red_cells,35,42,40.00,O_pos,2023,4,185,239,185,124,0.8100,2.00,3,28,1,0,0,not_applicable,0.50,0,0,0,1,1,2023-04-01,-54,31,16.76,15.14,1.62,51.88,67.03,67.03,0.00418,No Shortage,Moderate,Adequate
68,national_blood_centre,BB_0142,peri_urban,VNRD_centralised,1,1,1,1,11,packed_RBC,red_cells,35,42,55.00,A_pos,2021,3,226,209,157,118,0.8200,4.90,11,27,1,0,0,not_applicable,0.50,0,0,0,1,1,2021-03-01,17,38,16.81,11.95,4.87,56.46,75.16,52.21,0.00478,No Shortage,Moderate,Adequate
69,national_blood_centre,BB_0090,rural,VNRD_centralised,1,1,1,1,12,fresh_frozen_plasma,plasma,-25,365,45.00,AB_neg,2024,12,178,265,178,137,0.9900,6.50,11,29,1,0,0,not_applicable,0.60,1,0,0,1,1,2024-12-01,-87,40,22.47,16.29,6.18,51.70,76.97,76.97,0.00377,No Shortage,High,Adequate
70,national_blood_centre,BB_0113,urban,VNRD_centralised,1,1,1,1,8,platelet_concentrate,platelets,22,5,60.00,AB_pos,2024,4,182,233,182,130,1.0000,6.20,11,15,1,0,0,not_applicable,1.60,0,0,0,1,1,2024-04-01,-51,26,14.29,8.24,6.04,55.79,71.43,71.43,0.00429,No Shortage,Moderate,Adequate
71,national_blood_centre,BB_0011,urban,VNRD_centralised,1,1,1,1,8,cryoprecipitate,plasma_derived,-25,365,50.00,AB_neg,2023,8,219,278,219,145,0.8400,4.10,8,12,0,0,0,not_applicable,1.20,0,0,0,1,1,2023-08-01,-59,20,9.13,5.48,3.65,52.16,66.21,66.21,0.00000,No Shortage,Low,Low Stock
72,national_blood_centre,BB_0016,peri_urban,VNRD_centralised,1,1,1,1,8,group_O_neg_emergency,red_cells,35,42,65.00,O_pos,2022,5,189,235,189,126,0.9000,4.50,8,23,1,0,0,not_applicable,2.40,2,0,0,1,1,2022-05-01,-46,31,16.40,12.17,4.23,53.62,66.67,66.67,0.00426,No Shortage,Moderate,Adequate
73,national_blood_centre,BB_0081,urban,VNRD_centralised,1,1,1,1,12,whole_blood,red_cells,35,42,40.00,A_pos,2022,12,218,246,190,124,0.8500,4.90,10,25,1,0,0,not_applicable,1.10,1,0,0,1,1,2022-12-01,-28,35,16.06,11.47,4.59,50.41,65.26,56.88,0.00407,No Shortage,Moderate,Adequate
74,national_blood_centre,BB_0104,peri_urban,VNRD_centralised,1,1,1,1,1,packed_RBC,red_cells,35,42,55.00,A_neg,2024,1,211,249,192,148,1.0000,6.70,14,0,1,0,0,not_applicable,0.70,0,0,0,1,1,2024-01-01,-38,14,6.64,0.00,6.64,59.44,77.08,70.14,0.00402,No Shortage,Low,Adequate
75,national_blood_centre,BB_0016,urban,VNRD_centralised,1,1,1,1,4,fresh_frozen_plasma,plasma,-25,365,45.00,O_pos,2024,10,187,253,187,160,0.9800,6.40,11,25,0,0,0,not_applicable,0.50,0,0,0,1,1,2024-10-01,-66,36,19.25,13.37,5.88,63.24,85.56,85.56,0.00000,No Shortage,High,Low Stock
76,national_blood_centre,BB_0078,urban,VNRD_centralised,1,1,1,1,5,platelet_concentrate,platelets,22,5,60.00,O_pos,2024,9,188,247,188,165,0.9800,7.50,14,25,1,0,0,not_applicable,1.30,1,0,0,1,1,2024-09-01,-59,39,20.74,13.30,7.45,66.80,87.77,87.77,0.00405,No Shortage,High,Adequate
77,national_blood_centre,BB_0053,urban,VNRD_centralised,1,1,1,1,7,cryoprecipitate,plasma_derived,-25,365,50.00,A_pos,2024,7,188,221,187,136,1.0000,2.10,3,20,1,1,4,collection_campaign_failed,0.50,2,0,14,1,1,2024-07-01,-33,23,12.23,10.64,1.60,61.54,72.73,72.34,0.00452,Moderate,Low,Recovered
78,national_blood_centre,BB_0080,peri_urban,VNRD_centralised,1,1,1,1,7,group_O_neg_emergency,red_cells,35,42,65.00,B_neg,2021,12,186,225,186,126,0.9500,4.70,8,19,1,0,0,not_applicable,0.70,2,0,0,1,1,2021-12-01,-39,27,14.52,10.22,4.30,56.00,67.74,67.74,0.00444,No Shortage,Moderate,Adequate
79,national_blood_centre,BB_0101,rural,VNRD_centralised,1,1,1,1,5,whole_blood,red_cells,35,42,40.00,O_pos,2023,10,203,260,203,163,0.8600,0.50,1,27,1,0,0,not_applicable,1.50,0,0,0,1,1,2023-10-01,-57,28,13.79,13.30,0.49,62.69,80.30,80.30,0.00385,No Shortage,Low,Adequate
80,national_blood_centre,BB_0003,rural,VNRD_centralised,1,1,1,1,8,packed_RBC,red_cells,35,42,55.00,O_pos,2022,9,195,250,179,116,0.9600,4.30,8,14,1,0,0,not_applicable,0.70,0,0,0,1,0,2022-09-01,-55,22,11.28,7.18,4.10,46.40,64.80,59.49,0.00400,No Shortage,Low,Adequate
81,national_blood_centre,BB_0139,urban,VNRD_centralised,1,1,1,1,8,fresh_frozen_plasma,plasma,-25,365,45.00,O_pos,2024,11,228,257,202,112,0.8200,1.10,2,25,1,0,0,not_applicable,0.50,0,0,0,1,1,2024-11-01,-29,27,11.84,10.96,0.88,43.58,55.45,49.12,0.00389,No Shortage,Low,Adequate
82,national_blood_centre,BB_0115,rural,VNRD_centralised,1,1,1,1,8,platelet_concentrate,platelets,22,5,60.00,AB_pos,2023,8,212,250,193,149,0.9500,7.40,15,18,1,0,0,not_applicable,0.50,0,0,0,1,0,2023-08-01,-38,33,15.57,8.49,7.08,59.60,77.20,70.28,0.00400,No Shortage,Moderate,Adequate
83,national_blood_centre,BB_0049,peri_urban,VNRD_centralised,1,1,1,1,3,cryoprecipitate,plasma_derived,-25,365,50.00,A_pos,2023,4,211,255,168,129,1.0000,5.40,11,19,0,0,0,not_applicable,1.70,1,0,0,1,1,2023-04-01,-44,30,14.22,9.00,5.21,50.59,76.79,61.14,0.00000,No Shortage,Moderate,Low Stock
84,national_blood_centre,BB_0021,urban,VNRD_centralised,1,1,1,1,3,group_O_neg_emergency,red_cells,35,42,65.00,O_pos,2022,12,184,245,184,157,0.8600,0.50,0,27,0,0,0,not_applicable,0.50,1,0,0,1,1,2022-12-01,-61,27,14.67,14.67,0.00,64.08,85.33,85.33,0.00000,No Shortage,Moderate,Low Stock
85,national_blood_centre,BB_0016,peri_urban,VNRD_centralised,1,1,1,1,11,whole_blood,red_cells,35,42,40.00,B_pos,2024,2,236,280,221,125,1.0000,11.80,27,35,1,0,0,not_applicable,1.50,0,0,0,1,1,2024-02-01,-44,62,26.27,14.83,11.44,44.64,56.56,52.97,0.00357,No Shortage,High,Adequate
86,national_blood_centre,BB_0092,rural,VNRD_centralised,1,1,1,1,17,packed_RBC,red_cells,35,42,55.00,A_pos,2021,3,188,245,185,120,0.9300,7.50,14,10,1,0,0,not_applicable,0.60,0,0,0,1,1,2021-03-01,-57,24,12.77,5.32,7.45,48.98,64.86,63.83,0.00408,No Shortage,Low,Adequate
87,national_blood_centre,BB_0034,urban,VNRD_centralised,1,1,1,1,11,fresh_frozen_plasma,plasma,-25,365,45.00,A_pos,2024,7,195,232,195,157,0.9400,2.10,4,14,1,0,0,not_applicable,0.80,0,0,0,1,0,2024-07-01,-37,18,9.23,7.18,2.05,67.67,80.51,80.51,0.00431,No Shortage,Low,Adequate
88,national_blood_centre,BB_0011,urban,VNRD_centralised,1,1,1,1,5,platelet_concentrate,platelets,22,5,60.00,A_pos,2023,3,214,246,207,157,0.9100,4.20,8,25,1,0,0,not_applicable,0.50,0,0,0,1,1,2023-03-01,-32,33,15.42,11.68,3.74,63.82,75.85,73.36,0.00407,No Shortage,Moderate,Adequate
89,national_blood_centre,BB_0009,peri_urban,VNRD_centralised,1,1,1,1,8,cryoprecipitate,plasma_derived,-25,365,50.00,O_neg,2021,7,188,268,188,167,1.0000,6.50,12,23,1,0,0,not_applicable,0.50,0,0,0,1,0,2021-07-01,-80,35,18.62,12.23,6.38,62.31,88.83,88.83,0.00373,No Shortage,Moderate,Adequate
90,national_blood_centre,BB_0076,peri_urban,VNRD_centralised,1,1,1,1,10,group_O_neg_emergency,red_cells,35,42,65.00,O_pos,2021,6,179,243,179,127,0.8600,4.50,8,37,1,0,0,not_applicable,1.20,1,0,0,1,1,2021-06-01,-64,45,25.14,20.67,4.47,52.26,70.95,70.95,0.00412,No Shortage,High,Adequate
91,national_blood_centre,BB_0051,urban,VNRD_centralised,1,1,1,1,5,whole_blood,red_cells,35,42,40.00,O_pos,2022,12,208,240,189,148,1.0000,7.60,15,17,0,0,0,not_applicable,0.50,0,0,0,1,1,2022-12-01,-32,32,15.38,8.17,7.21,61.67,78.31,71.15,0.00000,No Shortage,Moderate,Low Stock
92,national_blood_centre,BB_0020,urban,VNRD_centralised,1,1,1,1,9,packed_RBC,red_cells,35,42,55.00,O_pos,2022,3,187,237,187,139,0.8900,3.70,6,36,0,0,0,not_applicable,3.20,0,0,0,1,1,2022-03-01,-50,42,22.46,19.25,3.21,58.65,74.33,74.33,0.00000,No Shortage,High,Low Stock
93,national_blood_centre,BB_0147,urban,VNRD_centralised,1,1,1,1,7,fresh_frozen_plasma,plasma,-25,365,45.00,A_pos,2023,5,180,239,180,125,0.8000,7.30,13,28,1,1,1,seasonal_low_donation,0.50,0,0,3,1,1,2023-05-01,-59,41,22.78,15.56,7.22,52.30,69.44,69.44,0.00418,Low,High,Recovered
94,national_blood_centre,BB_0082,urban,VNRD_centralised,1,1,1,1,11,platelet_concentrate,platelets,22,5,60.00,B_pos,2023,12,209,251,199,177,1.0000,5.70,11,16,0,1,1,collection_campaign_failed,0.50,0,0,3,1,1,2023-12-01,-42,27,12.92,7.66,5.26,70.52,88.94,84.69,0.00000,Low,Low,Critical
95,national_blood_centre,BB_0077,urban,VNRD_centralised,1,1,1,1,7,cryoprecipitate,plasma_derived,-25,365,50.00,AB_pos,2022,8,214,240,185,159,0.9500,5.90,12,31,1,0,0,not_applicable,1.30,0,0,0,1,1,2022-08-01,-26,43,20.09,14.49,5.61,66.25,85.95,74.30,0.00417,No Shortage,High,Adequate
96,national_blood_centre,BB_0049,rural,VNRD_centralised,1,1,1,1,9,group_O_neg_emergency,red_cells,35,42,65.00,O_pos,2023,3,200,257,200,105,0.9900,10.80,21,39,1,1,1,demand_surge_obstetric,0.50,1,1,0,1,1,2023-03-01,-57,60,30.00,19.50,10.50,40.86,52.50,52.50,0.00389,Low,High,Recovered
97,national_blood_centre,BB_0123,urban,VNRD_centralised,1,1,1,1,8,whole_blood,red_cells,35,42,40.00,O_pos,2021,8,211,273,211,173,1.0000,1.50,3,33,1,0,0,not_applicable,4.80,0,0,0,1,1,2021-08-01,-62,36,17.06,15.64,1.42,63.37,81.99,81.99,0.00366,No Shortage,Moderate,Adequate
98,national_blood_centre,BB_0062,urban,VNRD_centralised,1,1,1,1,9,packed_RBC,red_cells,35,42,55.00,O_pos,2022,2,206,278,206,126,0.8700,4.60,9,18,1,0,0,not_applicable,0.50,1,0,0,1,1,2022-02-01,-72,27,13.11,8.74,4.37,45.32,61.17,61.17,0.00360,No Shortage,Low,Adequate
99,national_blood_centre,BB_0069,urban,VNRD_centralised,1,1,1,1,8,fresh_frozen_plasma,plasma,-25,365,45.00,O_pos,2024,8,198,261,198,109,1.0000,4.20,8,31,1,0,0,not_applicable,0.60,1,0,0,1,1,2024-08-01,-63,39,19.70,15.66,4.04,41.76,55.05,55.05,0.00383,No Shortage,High,Adequate
100,national_blood_centre,BB_0112,rural,VNRD_centralised,1,1,1,1,8,platelet_concentrate,platelets,22,5,60.00,O_pos,2024,7,211,258,211,168,0.9600,4.70,9,16,1,0,0,not_applicable,0.50,0,0,0,1,1,2024-07-01,-47,25,11.85,7.58,4.27,65.12,79.62,79.62,0.00388,No Shortage,Low,Adequate
101,national_blood_centre,BB_0149,urban,VNRD_centralised,1,1,1,1,6,cryoprecipitate,plasma_derived,-25,365,50.00,A_pos,2024,4,197,226,190,189,0.9700,4.10,8,23,1,1,2,power_outage_storage,0.70,1,1,0,1,1,2024-04-01,-29,31,15.74,11.68,4.06,83.63,99.47,95.94,0.00442,Low,Moderate,Recovered
102,national_blood_centre,BB_0121,urban,VNRD_centralised,1,1,1,1,7,group_O_neg_emergency,red_cells,35,42,65.00,A_pos,2023,2,208,234,194,156,0.8500,3.40,7,33,1,1,1,seasonal_low_donation,0.50,0,0,0,1,1,2023-02-01,-26,40,19.23,15.87,3.37,66.67,80.41,75.00,0.00427,Low,High,Recovered
103,national_blood_centre,BB_0022,urban,VNRD_centralised,1,1,1,1,6,whole_blood,red_cells,35,42,40.00,O_pos,2022,2,227,278,227,155,0.9600,3.10,7,21,1,0,0,not_applicable,0.80,1,0,0,1,1,2022-02-01,-51,28,12.33,9.25,3.08,55.76,68.28,68.28,0.00360,No Shortage,Low,Adequate
104,national_blood_centre,BB_0038,urban,VNRD_centralised,1,1,1,1,9,packed_RBC,red_cells,35,42,55.00,A_pos,2023,5,197,251,185,148,1.0000,7.00,13,17,0,0,0,not_applicable,0.70,0,0,0,1,1,2023-05-01,-54,30,15.23,8.63,6.60,58.96,80.00,75.13,0.00000,No Shortage,Moderate,Low Stock
105,national_blood_centre,BB_0045,rural,VNRD_centralised,1,1,1,1,8,fresh_frozen_plasma,plasma,-25,365,45.00,O_pos,2023,5,165,259,165,100,0.8700,5.30,8,10,1,0,0,not_applicable,0.50,1,0,0,1,1,2023-05-01,-94,18,10.91,6.06,4.85,38.61,60.61,60.61,0.00386,No Shortage,Low,Adequate
106,national_blood_centre,BB_0027,urban,VNRD_centralised,1,1,1,1,4,platelet_concentrate,platelets,22,5,60.00,O_pos,2022,6,206,246,194,119,1.0000,11.70,24,35,0,0,0,not_applicable,1.20,0,0,0,1,0,2022-06-01,-40,59,28.64,16.99,11.65,48.37,61.34,57.77,0.00000,No Shortage,High,Low Stock
107,national_blood_centre,BB_0071,urban,VNRD_centralised,1,1,1,1,4,cryoprecipitate,plasma_derived,-25,365,50.00,A_pos,2021,4,202,240,202,134,0.9800,5.80,11,29,1,0,0,not_applicable,1.40,1,0,0,1,1,2021-04-01,-38,40,19.80,14.36,5.45,55.83,66.34,66.34,0.00417,No Shortage,High,Adequate
108,national_blood_centre,BB_0087,rural,VNRD_centralised,1,1,1,1,4,group_O_neg_emergency,red_cells,35,42,65.00,A_pos,2024,3,191,242,178,132,0.9200,2.50,4,33,0,0,0,not_applicable,0.50,0,0,0,1,1,2024-03-01,-51,37,19.37,17.28,2.09,54.55,74.16,69.11,0.00000,No Shortage,High,Low Stock
109,national_blood_centre,BB_0030,urban,VNRD_centralised,1,1,1,1,11,whole_blood,red_cells,35,42,40.00,O_pos,2023,6,221,269,215,164,1.0000,11.20,24,36,1,0,0,not_applicable,1.70,0,0,0,1,1,2023-06-01,-48,60,27.15,16.29,10.86,60.97,76.28,74.21,0.00372,No Shortage,High,Adequate
110,national_blood_centre,BB_0144,rural,VNRD_centralised,1,1,1,1,5,packed_RBC,red_cells,35,42,55.00,B_pos,2024,7,175,259,175,136,1.0000,5.20,9,15,1,0,0,not_applicable,0.70,0,0,0,1,1,2024-07-01,-84,24,13.71,8.57,5.14,52.51,77.71,77.71,0.00386,No Shortage,Low,Adequate
111,national_blood_centre,BB_0081,urban,VNRD_centralised,1,1,1,1,8,fresh_frozen_plasma,plasma,-25,365,45.00,O_pos,2022,7,201,271,201,143,0.6800,3.10,6,18,1,0,0,not_applicable,0.50,0,0,0,1,1,2022-07-01,-70,24,11.94,8.96,2.99,52.77,71.14,71.14,0.00369,No Shortage,Low,Adequate
112,national_blood_centre,BB_0008,urban,VNRD_centralised,1,1,1,1,8,platelet_concentrate,platelets,22,5,60.00,O_pos,2024,1,222,265,222,175,0.9500,3.50,7,9,1,0,0,not_applicable,2.50,0,0,0,1,1,2024-01-01,-43,16,7.21,4.05,3.15,66.04,78.83,78.83,0.00377,No Shortage,Low,Adequate
113,national_blood_centre,BB_0070,peri_urban,VNRD_centralised,1,1,1,1,16,cryoprecipitate,plasma_derived,-25,365,50.00,B_pos,2023,5,181,260,181,138,1.0000,5.00,9,20,1,0,0,not_applicable,0.60,1,0,0,1,0,2023-05-01,-79,29,16.02,11.05,4.97,53.08,76.24,76.24,0.00385,No Shortage,Moderate,Adequate
114,national_blood_centre,BB_0090,rural,VNRD_centralised,1,1,1,1,11,group_O_neg_emergency,red_cells,35,42,65.00,O_pos,2021,9,183,249,183,150,1.0000,2.50,4,24,1,0,0,not_applicable,1.80,1,0,0,1,1,2021-09-01,-66,28,15.30,13.11,2.19,60.24,81.97,81.97,0.00402,No Shortage,Moderate,Adequate
115,national_blood_centre,BB_0063,rural,VNRD_centralised,1,1,1,1,11,whole_blood,red_cells,35,42,40.00,A_pos,2023,6,222,270,222,168,0.9300,1.40,3,16,1,0,0,not_applicable,2.90,0,0,0,1,1,2023-06-01,-48,19,8.56,7.21,1.35,62.22,75.68,75.68,0.00370,No Shortage,Low,Adequate
116,national_blood_centre,BB_0007,peri_urban,VNRD_centralised,1,1,1,1,11,packed_RBC,red_cells,35,42,55.00,O_pos,2024,10,218,286,218,163,1.0000,2.80,6,26,1,1,3,cold_chain_break,1.20,0,0,1,1,1,2024-10-01,-68,32,14.68,11.93,2.75,56.99,74.77,74.77,0.00350,Moderate,Moderate,Recovered
117,national_blood_centre,BB_0066,urban,VNRD_centralised,1,1,1,1,12,fresh_frozen_plasma,plasma,-25,365,45.00,AB_pos,2023,5,196,236,190,150,1.0000,2.50,4,30,0,0,0,not_applicable,0.50,0,0,0,1,1,2023-05-01,-40,34,17.35,15.31,2.04,63.56,78.95,76.53,0.00000,No Shortage,Moderate,Low Stock
118,national_blood_centre,BB_0141,urban,VNRD_centralised,1,1,1,1,5,platelet_concentrate,platelets,22,5,60.00,O_pos,2022,3,223,258,203,153,0.9400,5.90,13,49,1,0,0,not_applicable,0.80,2,0,0,1,1,2022-03-01,-35,62,27.80,21.97,5.83,59.30,75.37,68.61,0.00388,No Shortage,High,Adequate
119,national_blood_centre,BB_0131,peri_urban,VNRD_centralised,1,1,1,1,5,cryoprecipitate,plasma_derived,-25,365,50.00,AB_pos,2023,1,195,255,195,158,0.8700,3.30,6,18,1,0,0,not_applicable,0.50,0,0,0,1,1,2023-01-01,-60,24,12.31,9.23,3.08,61.96,81.03,81.03,0.00392,No Shortage,Low,Adequate
120,national_blood_centre,BB_0013,urban,VNRD_centralised,1,1,1,1,21,group_O_neg_emergency,red_cells,35,42,65.00,B_pos,2024,2,222,254,213,177,1.0000,6.90,15,30,1,1,2,cold_chain_break,2.60,0,0,0,1,1,2024-02-01,-32,45,20.27,13.51,6.76,69.69,83.10,79.73,0.00394,Low,High,Recovered
121,national_blood_centre,BB_0024,urban,VNRD_centralised,1,1,1,1,7,whole_blood,red_cells,35,42,40.00,O_pos,2021,10,213,242,199,128,0.9800,1.40,2,30,1,0,0,not_applicable,0.50,2,0,0,1,0,2021-10-01,-29,32,15.02,14.08,0.94,52.89,64.32,60.09,0.00413,No Shortage,Moderate,Adequate
122,national_blood_centre,BB_0063,urban,VNRD_centralised,1,1,1,1,7,packed_RBC,red_cells,35,42,55.00,O_pos,2023,3,206,264,201,135,0.8600,7.30,15,29,1,0,0,not_applicable,1.10,2,0,0,1,1,2023-03-01,-58,44,21.36,14.08,7.28,51.14,67.16,65.53,0.00379,No Shortage,High,Adequate
123,national_blood_centre,BB_0034,urban,VNRD_centralised,1,1,1,1,8,fresh_frozen_plasma,plasma,-25,365,45.00,A_neg,2023,1,190,281,190,135,0.7800,7.70,14,15,1,1,15,expired_units,0.80,1,0,10,1,1,2023-01-01,-91,29,15.26,7.89,7.37,48.04,71.05,71.05,0.00356,Critical,Moderate,Recovered
124,national_blood_centre,BB_0095,urban,VNRD_centralised,1,1,1,1,8,platelet_concentrate,platelets,22,5,60.00,A_pos,2021,9,199,258,199,158,0.9400,0.50,0,27,1,1,1,insufficient_donors,0.50,1,0,7,0,1,2021-09-01,-59,27,13.57,13.57,0.00,61.24,79.40,79.40,0.00388,Low,Low,Recovered
125,national_blood_centre,BB_0131,rural,VNRD_centralised,1,1,1,1,8,cryoprecipitate,plasma_derived,-25,365,50.00,B_pos,2023,6,192,230,167,116,0.9300,8.40,16,16,0,0,0,not_applicable,0.50,0,0,0,1,1,2023-06-01,-38,32,16.67,8.33,8.33,50.43,69.46,60.42,0.00000,No Shortage,Moderate,Low Stock
126,national_blood_centre,BB_0043,urban,VNRD_centralised,1,1,1,1,9,group_O_neg_emergency,red_cells,35,42,65.00,A_pos,2023,5,215,275,215,167,1.0000,5.30,11,0,1,0,0,not_applicable,0.50,0,0,0,1,1,2023-05-01,-60,11,5.12,0.00,5.12,60.73,77.67,77.67,0.00364,No Shortage,Low,Adequate
127,national_blood_centre,BB_0049,urban,VNRD_centralised,1,1,1,1,9,whole_blood,red_cells,35,42,40.00,A_pos,2024,8,231,245,178,124,0.8300,1.20,2,32,1,1,3,tti_positive_discard,3.60,0,0,0,1,1,2024-08-01,-14,34,14.72,13.85,0.87,50.61,69.66,53.68,0.00408,Moderate,Moderate,Recovered
128,national_blood_centre,BB_0103,peri_urban,VNRD_centralised,1,1,1,1,5,packed_RBC,red_cells,35,42,55.00,O_pos,2023,6,176,237,168,99,0.8500,1.90,3,7,0,1,9,tti_positive_discard,1.30,0,0,3,1,1,2023-06-01,-61,10,5.68,3.98,1.70,41.77,58.93,56.25,0.00000,High,Low,Critical
129,national_blood_centre,BB_0029,urban,VNRD_centralised,1,1,1,1,7,fresh_frozen_plasma,plasma,-25,365,45.00,O_pos,2024,12,206,249,200,152,0.9200,2.50,5,31,0,0,0,not_applicable,2.80,0,0,0,1,1,2024-12-01,-43,36,17.48,15.05,2.43,61.04,76.00,73.79,0.00000,No Shortage,Moderate,Low Stock
130,national_blood_centre,BB_0101,urban,VNRD_centralised,1,1,1,1,11,platelet_concentrate,platelets,22,5,60.00,AB_pos,2022,12,209,254,209,192,0.8800,5.90,12,28,1,0,0,not_applicable,0.50,0,0,0,1,1,2022-12-01,-45,40,19.14,13.40,5.74,75.59,91.87,91.87,0.00394,No Shortage,High,Adequate
131,national_blood_centre,BB_0065,urban,VNRD_centralised,1,1,1,1,9,cryoprecipitate,plasma_derived,-25,365,50.00,O_pos,2021,7,212,234,180,175,1.0000,4.10,8,22,1,0,0,not_applicable,1.10,1,0,0,1,1,2021-07-01,-22,30,14.15,10.38,3.77,74.79,97.22,82.55,0.00427,No Shortage,Moderate,Adequate
132,national_blood_centre,BB_0088,urban,VNRD_centralised,1,1,1,1,15,group_O_neg_emergency,red_cells,35,42,65.00,A_pos,2023,11,210,247,198,147,0.8100,2.10,4,23,1,0,0,not_applicable,0.50,0,0,0,1,1,2023-11-01,-37,27,12.86,10.95,1.90,59.51,74.24,70.00,0.00405,No Shortage,Low,Adequate
133,national_blood_centre,BB_0009,peri_urban,VNRD_centralised,1,1,1,1,7,whole_blood,red_cells,35,42,40.00,B_pos,2021,1,198,251,198,146,0.7300,4.30,8,22,1,0,0,not_applicable,4.60,2,0,0,1,1,2021-01-01,-53,30,15.15,11.11,4.04,58.17,73.74,73.74,0.00398,No Shortage,Moderate,Adequate
134,national_blood_centre,BB_0052,rural,VNRD_centralised,1,1,1,1,9,packed_RBC,red_cells,35,42,55.00,O_pos,2023,8,176,252,176,141,0.9700,2.70,4,37,1,0,0,not_applicable,0.50,1,0,0,1,1,2023-08-01,-76,41,23.30,21.02,2.27,55.95,80.11,80.11,0.00397,No Shortage,High,Adequate
135,national_blood_centre,BB_0102,urban,VNRD_centralised,1,1,1,1,6,fresh_frozen_plasma,plasma,-25,365,45.00,A_pos,2021,1,185,242,181,154,0.8700,6.00,11,21,0,1,3,reagent_stockout_crossmatch,0.50,0,0,1,1,1,2021-01-01,-57,32,17.30,11.35,5.95,63.64,85.08,83.24,0.00000,Moderate,Moderate,Critical
136,national_blood_centre,BB_0095,rural,VNRD_centralised,1,1,1,1,6,platelet_concentrate,platelets,22,5,60.00,B_pos,2022,10,183,251,175,107,0.8200,6.60,12,9,0,0,0,not_applicable,1.30,1,0,0,1,1,2022-10-01,-68,21,11.48,4.92,6.56,42.63,61.14,58.47,0.00000,No Shortage,Low,Low Stock
137,national_blood_centre,BB_0083,peri_urban,VNRD_centralised,1,1,1,1,8,cryoprecipitate,plasma_derived,-25,365,50.00,A_pos,2021,10,194,229,187,151,0.8500,8.80,17,15,1,0,0,not_applicable,1.00,0,0,0,1,1,2021-10-01,-35,32,16.49,7.73,8.76,65.94,80.75,77.84,0.00437,No Shortage,Moderate,Adequate
138,national_blood_centre,BB_0038,rural,VNRD_centralised,1,1,1,1,3,group_O_neg_emergency,red_cells,35,42,65.00,O_pos,2024,9,205,265,205,182,1.0000,6.40,13,42,1,0,0,not_applicable,0.60,1,0,0,1,1,2024-09-01,-60,55,26.83,20.49,6.34,68.68,88.78,88.78,0.00377,No Shortage,High,Adequate
139,national_blood_centre,BB_0048,peri_urban,VNRD_centralised,1,1,1,1,7,whole_blood,red_cells,35,42,40.00,O_pos,2021,1,200,229,186,119,0.8700,5.70,11,23,1,0,0,not_applicable,0.50,0,0,0,1,1,2021-01-01,-29,34,17.00,11.50,5.50,51.97,63.98,59.50,0.00437,No Shortage,Moderate,Adequate
140,national_blood_centre,BB_0074,peri_urban,VNRD_centralised,1,1,1,1,11,packed_RBC,red_cells,35,42,55.00,O_pos,2023,11,191,250,191,178,0.9900,3.80,7,30,1,0,0,not_applicable,0.50,0,0,0,1,0,2023-11-01,-59,37,19.37,15.71,3.66,71.20,93.19,93.19,0.00400,No Shortage,High,Adequate
