id,facility_level,facility_id,region_type,collection_type,has_component_separation,has_NAT_testing,has_blood_bank_fridge,has_platelet_agitator,blood_bank_staff_count,product_name,product_category,storage_temp_C,shelf_life_days,unit_cost_usd,blood_group,year,month,units_collected_month,units_requested_month,units_crossmatched,units_transfused,tti_screened_pct,tti_positive_pct,units_discarded_tti,units_expired,available_on_survey_day,shortage_in_last_month,shortage_days_last_month,shortage_cause,crossmatch_turnaround_hours,transfusion_reactions_month,maternal_deaths_no_blood,surgical_cancellations_no_blood,cold_chain_maintained,report_submitted
115,national_blood_centre,BB_0063,rural,VNRD_centralised,1,1,1,1,11,whole_blood,red_cells,35,42,40.0,A_pos,2023,6,222,270,222,168,0.93,1.4,3,16,1,0,0,not_applicable,2.9,0,0,0,1,1
116,national_blood_centre,BB_0007,peri_urban,VNRD_centralised,1,1,1,1,11,packed_RBC,red_cells,35,42,55.0,O_pos,2024,10,218,286,218,163,1.0,2.8,6,26,1,1,3,cold_chain_break,1.2,0,0,1,1,1
117,national_blood_centre,BB_0066,urban,VNRD_centralised,1,1,1,1,12,fresh_frozen_plasma,plasma,-25,365,45.0,AB_pos,2023,5,196,236,190,150,1.0,2.5,4,30,0,0,0,not_applicable,0.5,0,0,0,1,1
118,national_blood_centre,BB_0141,urban,VNRD_centralised,1,1,1,1,5,platelet_concentrate,platelets,22,5,60.0,O_pos,2022,3,223,258,203,153,0.94,5.9,13,49,1,0,0,not_applicable,0.8,2,0,0,1,1
119,national_blood_centre,BB_0131,peri_urban,VNRD_centralised,1,1,1,1,5,cryoprecipitate,plasma_derived,-25,365,50.0,AB_pos,2023,1,195,255,195,158,0.87,3.3,6,18,1,0,0,not_applicable,0.5,0,0,0,1,1
120,national_blood_centre,BB_0013,urban,VNRD_centralised,1,1,1,1,21,group_O_neg_emergency,red_cells,35,42,65.0,B_pos,2024,2,222,254,213,177,1.0,6.9,15,30,1,1,2,cold_chain_break,2.6,0,0,0,1,1
121,national_blood_centre,BB_0024,urban,VNRD_centralised,1,1,1,1,7,whole_blood,red_cells,35,42,40.0,O_pos,2021,10,213,242,199,128,0.98,1.4,2,30,1,0,0,not_applicable,0.5,2,0,0,1,0
122,national_blood_centre,BB_0063,urban,VNRD_centralised,1,1,1,1,7,packed_RBC,red_cells,35,42,55.0,O_pos,2023,3,206,264,201,135,0.86,7.3,15,29,1,0,0,not_applicable,1.1,2,0,0,1,1
123,national_blood_centre,BB_0034,urban,VNRD_centralised,1,1,1,1,8,fresh_frozen_plasma,plasma,-25,365,45.0,A_neg,2023,1,190,281,190,135,0.78,7.7,14,15,1,1,15,expired_units,0.8,1,0,10,1,1
124,national_blood_centre,BB_0095,urban,VNRD_centralised,1,1,1,1,8,platelet_concentrate,platelets,22,5,60.0,A_pos,2021,9,199,258,199,158,0.94,0.5,0,27,1,1,1,insufficient_donors,0.5,1,0,7,0,1
125,national_blood_centre,BB_0131,rural,VNRD_centralised,1,1,1,1,8,cryoprecipitate,plasma_derived,-25,365,50.0,B_pos,2023,6,192,230,167,116,0.93,8.4,16,16,0,0,0,not_applicable,0.5,0,0,0,1,1
126,national_blood_centre,BB_0043,urban,VNRD_centralised,1,1,1,1,9,group_O_neg_emergency,red_cells,35,42,65.0,A_pos,2023,5,215,275,215,167,1.0,5.3,11,0,1,0,0,not_applicable,0.5,0,0,0,1,1
127,national_blood_centre,BB_0049,urban,VNRD_centralised,1,1,1,1,9,whole_blood,red_cells,35,42,40.0,A_pos,2024,8,231,245,178,124,0.83,1.2,2,32,1,1,3,TTI_positive_discard,3.6,0,0,0,1,1
128,national_blood_centre,BB_0103,peri_urban,VNRD_centralised,1,1,1,1,5,packed_RBC,red_cells,35,42,55.0,O_pos,2023,6,176,237,168,99,0.85,1.9,3,7,0,1,9,TTI_positive_discard,1.3,0,0,3,1,1
129,national_blood_centre,BB_0029,urban,VNRD_centralised,1,1,1,1,7,fresh_frozen_plasma,plasma,-25,365,45.0,O_pos,2024,12,206,249,200,152,0.92,2.5,5,31,0,0,0,not_applicable,2.8,0,0,0,1,1
130,national_blood_centre,BB_0101,urban,VNRD_centralised,1,1,1,1,11,platelet_concentrate,platelets,22,5,60.0,AB_pos,2022,12,209,254,209,192,0.88,5.9,12,28,1,0,0,not_applicable,0.5,0,0,0,1,1
131,national_blood_centre,BB_0065,urban,VNRD_centralised,1,1,1,1,9,cryoprecipitate,plasma_derived,-25,365,50.0,O_pos,2021,7,212,234,180,175,1.0,4.1,8,22,1,0,0,not_applicable,1.1,1,0,0,1,1
132,national_blood_centre,BB_0088,urban,VNRD_centralised,1,1,1,1,15,group_O_neg_emergency,red_cells,35,42,65.0,A_pos,2023,11,210,247,198,147,0.81,2.1,4,23,1,0,0,not_applicable,0.5,0,0,0,1,1
133,national_blood_centre,BB_0009,peri_urban,VNRD_centralised,1,1,1,1,7,whole_blood,red_cells,35,42,40.0,B_pos,2021,1,198,251,198,146,0.73,4.3,8,22,1,0,0,not_applicable,4.6,2,0,0,1,1
134,national_blood_centre,BB_0052,rural,VNRD_centralised,1,1,1,1,9,packed_RBC,red_cells,35,42,55.0,O_pos,2023,8,176,252,176,141,0.97,2.7,4,37,1,0,0,not_applicable,0.5,1,0,0,1,1
135,national_blood_centre,BB_0102,urban,VNRD_centralised,1,1,1,1,6,fresh_frozen_plasma,plasma,-25,365,45.0,A_pos,2021,1,185,242,181,154,0.87,6.0,11,21,0,1,3,reagent_stockout_crossmatch,0.5,0,0,1,1,1
136,national_blood_centre,BB_0095,rural,VNRD_centralised,1,1,1,1,6,platelet_concentrate,platelets,22,5,60.0,B_pos,2022,10,183,251,175,107,0.82,6.6,12,9,0,0,0,not_applicable,1.3,1,0,0,1,1
137,national_blood_centre,BB_0083,peri_urban,VNRD_centralised,1,1,1,1,8,cryoprecipitate,plasma_derived,-25,365,50.0,A_pos,2021,10,194,229,187,151,0.85,8.8,17,15,1,0,0,not_applicable,1.0,0,0,0,1,1
138,national_blood_centre,BB_0038,rural,VNRD_centralised,1,1,1,1,3,group_O_neg_emergency,red_cells,35,42,65.0,O_pos,2024,9,205,265,205,182,1.0,6.4,13,42,1,0,0,not_applicable,0.6,1,0,0,1,1
139,national_blood_centre,BB_0048,peri_urban,VNRD_centralised,1,1,1,1,7,whole_blood,red_cells,35,42,40.0,O_pos,2021,1,200,229,186,119,0.87,5.7,11,23,1,0,0,not_applicable,0.5,0,0,0,1,1
140,national_blood_centre,BB_0074,peri_urban,VNRD_centralised,1,1,1,1,11,packed_RBC,red_cells,35,42,55.0,O_pos,2023,11,191,250,191,178,0.99,3.8,7,30,1,0,0,not_applicable,0.5,0,0,0,1,0
141,national_blood_centre,BB_0075,urban,VNRD_centralised,1,1,1,1,10,fresh_frozen_plasma,plasma,-25,365,45.0,B_pos,2024,4,211,239,195,146,0.95,5.8,12,47,1,0,0,not_applicable,0.5,0,0,0,1,1
142,national_blood_centre,BB_0140,urban,VNRD_centralised,1,1,1,1,7,platelet_concentrate,platelets,22,5,60.0,O_pos,2022,1,222,244,198,168,1.0,2.4,5,28,1,0,0,not_applicable,3.4,0,0,0,1,1
143,national_blood_centre,BB_0074,peri_urban,VNRD_centralised,1,1,1,1,7,cryoprecipitate,plasma_derived,-25,365,50.0,A_pos,2021,6,215,246,215,168,0.91,3.2,6,2,1,0,0,not_applicable,0.5,1,0,0,1,1
144,national_blood_centre,BB_0056,urban,VNRD_centralised,1,1,1,1,10,group_O_neg_emergency,red_cells,35,42,65.0,A_pos,2023,7,179,243,179,138,0.96,3.6,6,12,1,1,4,demand_surge_trauma,0.5,1,0,5,1,1
145,national_blood_centre,BB_0089,urban,VNRD_centralised,1,1,1,1,9,whole_blood,red_cells,35,42,40.0,A_neg,2023,2,188,263,188,140,0.78,6.6,12,26,1,1,1,seasonal_low_donation,0.5,0,0,19,1,1
146,national_blood_centre,BB_0033,peri_urban,VNRD_centralised,1,1,1,1,2,packed_RBC,red_cells,35,42,55.0,B_pos,2024,1,210,237,204,160,0.94,8.3,17,18,1,0,0,not_applicable,2.0,0,0,0,1,1
147,national_blood_centre,BB_0126,rural,VNRD_centralised,1,1,1,1,10,fresh_frozen_plasma,plasma,-25,365,45.0,A_pos,2024,3,188,261,188,122,0.98,0.9,1,18,0,0,0,not_applicable,0.9,0,0,0,1,1
148,national_blood_centre,BB_0107,rural,VNRD_centralised,1,1,1,1,8,platelet_concentrate,platelets,22,5,60.0,A_pos,2022,2,228,274,224,144,0.98,4.6,10,28,1,0,0,not_applicable,1.2,1,0,0,1,1
149,national_blood_centre,BB_0026,urban,VNRD_centralised,1,1,1,1,1,cryoprecipitate,plasma_derived,-25,365,50.0,O_neg,2021,3,224,241,209,157,0.68,8.7,19,28,1,0,0,not_applicable,0.5,2,0,0,1,1
150,national_blood_centre,BB_0016,rural,VNRD_centralised,1,1,1,1,5,group_O_neg_emergency,red_cells,35,42,65.0,O_pos,2023,5,183,230,178,141,1.0,6.1,11,13,1,0,0,not_applicable,0.5,0,0,0,1,1
151,national_blood_centre,BB_0026,urban,VNRD_centralised,1,1,1,1,7,whole_blood,red_cells,35,42,40.0,O_pos,2022,6,194,238,194,168,1.0,7.2,13,23,1,0,0,not_applicable,0.5,0,0,0,1,1
152,national_blood_centre,BB_0115,rural,VNRD_centralised,1,1,1,1,10,packed_RBC,red_cells,35,42,55.0,O_pos,2023,5,187,264,184,118,0.77,0.5,0,14,1,0,0,not_applicable,0.8,0,0,0,0,1
153,national_blood_centre,BB_0071,rural,VNRD_centralised,1,1,1,1,9,fresh_frozen_plasma,plasma,-25,365,45.0,O_pos,2024,5,206,247,188,127,1.0,7.7,15,38,0,0,0,not_applicable,0.7,1,0,0,1,1
154,national_blood_centre,BB_0122,urban,VNRD_centralised,1,1,1,1,8,platelet_concentrate,platelets,22,5,60.0,O_pos,2023,1,214,246,194,150,0.88,4.6,9,29,1,1,1,demand_surge_obstetric,1.1,0,0,1,1,1
155,national_blood_centre,BB_0147,urban,VNRD_centralised,1,1,1,1,10,cryoprecipitate,plasma_derived,-25,365,50.0,O_pos,2021,5,184,247,184,118,0.98,4.0,7,20,0,1,7,power_outage_storage,0.5,0,1,4,1,1
156,national_blood_centre,BB_0121,rural,VNRD_centralised,1,1,1,1,7,group_O_neg_emergency,red_cells,35,42,65.0,O_pos,2022,7,208,251,188,144,1.0,5.9,12,41,1,0,0,not_applicable,1.2,1,0,0,1,1
157,national_blood_centre,BB_0096,urban,VNRD_centralised,1,1,1,1,10,whole_blood,red_cells,35,42,40.0,O_pos,2024,12,209,271,209,91,1.0,4.7,9,37,1,0,0,not_applicable,0.7,2,0,0,1,1
158,national_blood_centre,BB_0109,rural,VNRD_centralised,1,1,1,1,9,packed_RBC,red_cells,35,42,55.0,A_pos,2022,4,194,256,194,132,1.0,3.2,6,30,1,0,0,not_applicable,0.9,1,0,0,1,1
159,national_blood_centre,BB_0131,urban,VNRD_centralised,1,1,1,1,6,fresh_frozen_plasma,plasma,-25,365,45.0,O_neg,2022,12,188,244,188,137,1.0,0.5,0,20,1,1,13,seasonal_low_donation,3.4,0,0,0,1,1
160,national_blood_centre,BB_0090,urban,VNRD_centralised,1,1,1,1,5,platelet_concentrate,platelets,22,5,60.0,A_pos,2022,8,184,243,182,141,0.89,4.2,7,26,0,0,0,not_applicable,2.5,0,0,0,1,1
161,national_blood_centre,BB_0012,peri_urban,VNRD_centralised,1,1,1,1,12,cryoprecipitate,plasma_derived,-25,365,50.0,O_pos,2023,3,151,269,151,131,0.96,0.5,0,17,0,1,1,expired_units,0.5,0,1,1,1,0
162,national_blood_centre,BB_0121,urban,VNRD_centralised,1,1,1,1,7,group_O_neg_emergency,red_cells,35,42,65.0,O_pos,2022,3,192,278,192,150,0.95,7.5,14,33,1,0,0,not_applicable,5.2,0,0,0,1,1
163,national_blood_centre,BB_0137,urban,VNRD_centralised,1,1,1,1,9,whole_blood,red_cells,35,42,40.0,B_pos,2022,9,202,257,202,163,0.97,0.5,1,43,1,1,1,demand_surge_obstetric,1.8,0,0,3,0,1
164,national_blood_centre,BB_0004,peri_urban,VNRD_centralised,1,1,1,1,8,packed_RBC,red_cells,35,42,55.0,O_pos,2022,12,191,236,191,149,0.91,2.2,4,18,1,0,0,not_applicable,0.5,1,0,0,1,1
165,national_blood_centre,BB_0116,rural,VNRD_centralised,1,1,1,1,5,fresh_frozen_plasma,plasma,-25,365,45.0,O_pos,2022,6,204,282,204,116,0.74,9.1,18,33,1,0,0,not_applicable,1.6,0,0,0,1,1
166,national_blood_centre,BB_0037,urban,VNRD_centralised,1,1,1,1,4,platelet_concentrate,platelets,22,5,60.0,A_pos,2021,3,218,251,204,139,1.0,3.6,7,25,0,0,0,not_applicable,1.1,1,0,0,1,1
167,national_blood_centre,BB_0125,urban,VNRD_centralised,1,1,1,1,2,cryoprecipitate,plasma_derived,-25,365,50.0,B_pos,2021,3,174,276,174,139,0.92,8.2,14,40,1,1,1,demand_surge_trauma,1.4,0,0,1,1,1
168,national_blood_centre,BB_0003,urban,VNRD_centralised,1,1,1,1,7,group_O_neg_emergency,red_cells,35,42,65.0,O_pos,2022,11,190,257,190,151,1.0,5.8,11,23,0,0,0,not_applicable,0.5,0,0,0,1,1
169,national_blood_centre,BB_0078,peri_urban,VNRD_centralised,1,1,1,1,8,whole_blood,red_cells,35,42,40.0,AB_pos,2024,3,215,245,199,131,0.89,6.5,13,19,0,0,0,not_applicable,0.5,0,0,0,1,1
170,national_blood_centre,BB_0128,peri_urban,VNRD_centralised,1,1,1,1,9,packed_RBC,red_cells,35,42,55.0,A_pos,2023,4,210,234,184,151,0.96,1.9,3,26,1,0,0,not_applicable,0.8,0,0,0,1,1
171,national_blood_centre,BB_0127,urban,VNRD_centralised,1,1,1,1,8,fresh_frozen_plasma,plasma,-25,365,45.0,O_pos,2022,11,212,258,197,132,1.0,7.7,16,31,1,0,0,not_applicable,0.8,1,0,0,0,1
172,national_blood_centre,BB_0080,peri_urban,VNRD_centralised,1,1,1,1,11,platelet_concentrate,platelets,22,5,60.0,O_pos,2024,8,215,257,195,179,1.0,7.4,15,12,0,1,4,reagent_stockout_crossmatch,0.5,0,0,4,1,1
173,national_blood_centre,BB_0124,urban,VNRD_centralised,1,1,1,1,7,cryoprecipitate,plasma_derived,-25,365,50.0,O_pos,2021,12,202,243,182,141,0.99,2.2,4,16,1,0,0,not_applicable,0.5,1,0,0,1,1
174,national_blood_centre,BB_0149,peri_urban,VNRD_centralised,1,1,1,1,8,group_O_neg_emergency,red_cells,35,42,65.0,A_pos,2023,6,210,267,210,156,1.0,7.3,15,39,0,0,0,not_applicable,0.9,0,0,0,1,1
175,national_blood_centre,BB_0010,peri_urban,VNRD_centralised,1,1,1,1,7,whole_blood,red_cells,35,42,40.0,A_pos,2021,1,179,265,179,132,0.88,1.4,2,34,1,1,3,demand_surge_trauma,1.8,1,0,0,1,1
176,national_blood_centre,BB_0039,rural,VNRD_centralised,1,1,1,1,8,packed_RBC,red_cells,35,42,55.0,AB_pos,2022,11,185,227,185,132,0.92,8.0,14,33,1,0,0,not_applicable,0.5,0,0,0,1,0
177,national_blood_centre,BB_0093,urban,VNRD_centralised,1,1,1,1,8,fresh_frozen_plasma,plasma,-25,365,45.0,O_pos,2024,3,214,268,208,156,0.97,8.5,18,8,1,0,0,not_applicable,0.5,0,0,0,1,1
178,national_blood_centre,BB_0087,rural,VNRD_centralised,1,1,1,1,6,platelet_concentrate,platelets,22,5,60.0,A_pos,2024,4,192,258,192,115,0.98,1.7,3,32,1,1,1,transport_delay,0.5,0,0,3,1,1
179,national_blood_centre,BB_0016,peri_urban,VNRD_centralised,1,1,1,1,14,cryoprecipitate,plasma_derived,-25,365,50.0,O_pos,2023,12,205,246,196,165,0.92,3.6,7,29,1,1,1,demand_surge_trauma,2.0,0,0,1,1,1
180,national_blood_centre,BB_0130,urban,VNRD_centralised,1,1,1,1,7,group_O_neg_emergency,red_cells,35,42,65.0,A_pos,2024,3,212,241,178,93,0.84,2.8,5,26,1,1,2,demand_surge_trauma,0.5,1,0,0,1,1
181,national_blood_centre,BB_0148,urban,VNRD_centralised,1,1,1,1,10,whole_blood,red_cells,35,42,40.0,O_pos,2023,6,181,259,181,114,0.86,0.5,0,26,1,0,0,not_applicable,2.8,0,0,0,1,1
182,national_blood_centre,BB_0058,rural,VNRD_centralised,1,1,1,1,4,packed_RBC,red_cells,35,42,55.0,O_pos,2022,5,202,251,202,201,0.99,1.0,2,16,0,1,1,reagent_stockout_crossmatch,0.5,0,2,3,1,1
183,national_blood_centre,BB_0048,peri_urban,VNRD_centralised,1,1,1,1,5,fresh_frozen_plasma,plasma,-25,365,45.0,B_pos,2021,12,206,275,206,139,0.98,4.0,8,42,1,0,0,not_applicable,2.7,0,0,0,1,1
184,national_blood_centre,BB_0129,rural,VNRD_centralised,1,1,1,1,6,platelet_concentrate,platelets,22,5,60.0,O_pos,2024,10,211,255,204,143,1.0,6.2,13,0,1,0,0,not_applicable,3.4,0,0,0,1,1
185,national_blood_centre,BB_0024,urban,VNRD_centralised,1,1,1,1,6,cryoprecipitate,plasma_derived,-25,365,50.0,AB_neg,2024,11,199,237,199,120,1.0,6.8,13,18,1,1,15,collection_campaign_failed,0.5,1,0,1,1,1
186,national_blood_centre,BB_0110,urban,VNRD_centralised,1,1,1,1,9,group_O_neg_emergency,red_cells,35,42,65.0,B_pos,2022,7,186,246,186,168,1.0,6.8,12,13,1,0,0,not_applicable,3.0,1,0,0,1,1
187,national_blood_centre,BB_0093,urban,VNRD_centralised,1,1,1,1,9,whole_blood,red_cells,35,42,40.0,B_neg,2022,7,178,254,178,178,0.97,5.6,9,6,1,0,0,not_applicable,0.7,1,0,0,1,1
188,national_blood_centre,BB_0084,urban,VNRD_centralised,1,1,1,1,6,packed_RBC,red_cells,35,42,55.0,O_pos,2022,4,200,238,200,172,0.86,5.7,11,15,1,0,0,not_applicable,0.5,1,0,0,1,1
189,national_blood_centre,BB_0081,urban,VNRD_centralised,1,1,1,1,9,fresh_frozen_plasma,plasma,-25,365,45.0,O_pos,2022,1,204,264,202,150,1.0,6.6,13,15,1,0,0,not_applicable,1.0,1,0,0,0,1
190,national_blood_centre,BB_0128,urban,VNRD_centralised,1,1,1,1,10,platelet_concentrate,platelets,22,5,60.0,O_pos,2021,4,207,257,204,144,0.98,4.2,8,29,1,0,0,not_applicable,0.8,0,0,0,1,1
191,national_blood_centre,BB_0024,peri_urban,VNRD_centralised,1,1,1,1,7,cryoprecipitate,plasma_derived,-25,365,50.0,AB_neg,2024,4,188,243,188,150,1.0,7.2,13,31,1,1,1,seasonal_low_donation,0.5,0,0,4,0,1
192,national_blood_centre,BB_0014,peri_urban,VNRD_centralised,1,1,1,1,7,group_O_neg_emergency,red_cells,35,42,65.0,O_neg,2023,5,217,269,217,163,0.82,8.3,18,20,0,0,0,not_applicable,0.5,2,0,0,1,1
193,national_blood_centre,BB_0016,urban,VNRD_centralised,1,1,1,1,6,whole_blood,red_cells,35,42,40.0,AB_neg,2024,11,223,236,187,134,0.93,5.4,12,45,1,0,0,not_applicable,1.1,0,0,0,1,1
194,national_blood_centre,BB_0040,urban,VNRD_centralised,1,1,1,1,8,packed_RBC,red_cells,35,42,55.0,B_pos,2023,1,188,230,153,122,0.88,4.3,8,22,1,1,4,TTI_positive_discard,0.5,0,0,1,1,1
195,national_blood_centre,BB_0017,urban,VNRD_centralised,1,1,1,1,7,fresh_frozen_plasma,plasma,-25,365,45.0,A_pos,2023,3,182,235,182,110,1.0,4.8,8,39,1,1,6,cold_chain_break,1.2,0,1,0,1,1
196,national_blood_centre,BB_0035,urban,VNRD_centralised,1,1,1,1,5,platelet_concentrate,platelets,22,5,60.0,A_pos,2021,1,191,261,191,160,0.97,4.1,7,13,1,1,1,collection_campaign_failed,1.5,1,0,5,1,1
197,national_blood_centre,BB_0044,urban,VNRD_centralised,1,1,1,1,4,cryoprecipitate,plasma_derived,-25,365,50.0,O_pos,2024,9,208,243,208,120,0.94,6.8,14,11,1,0,0,not_applicable,1.0,0,0,0,0,1
198,national_blood_centre,BB_0089,urban,VNRD_centralised,1,1,1,1,8,group_O_neg_emergency,red_cells,35,42,65.0,A_pos,2023,5,216,234,154,104,0.91,1.4,3,47,1,0,0,not_applicable,1.0,0,0,0,1,1
199,national_blood_centre,BB_0058,urban,VNRD_centralised,1,1,1,1,4,whole_blood,red_cells,35,42,40.0,A_pos,2022,5,183,259,183,112,1.0,5.9,10,22,1,0,0,not_applicable,1.5,0,0,0,1,0
200,national_blood_centre,BB_0143,rural,VNRD_centralised,1,1,1,1,8,packed_RBC,red_cells,35,42,55.0,O_pos,2024,6,184,255,184,127,1.0,5.9,10,23,1,1,5,cold_chain_break,1.5,0,0,4,1,1
201,national_blood_centre,BB_0028,rural,VNRD_centralised,1,1,1,1,3,fresh_frozen_plasma,plasma,-25,365,45.0,A_pos,2021,1,187,262,187,143,1.0,0.6,1,29,1,0,0,not_applicable,0.6,2,0,0,0,0
202,national_blood_centre,BB_0096,peri_urban,VNRD_centralised,1,1,1,1,9,platelet_concentrate,platelets,22,5,60.0,A_pos,2024,2,194,232,194,133,0.96,3.6,6,38,1,0,0,not_applicable,0.5,0,0,0,1,1
203,national_blood_centre,BB_0091,urban,VNRD_centralised,1,1,1,1,11,cryoprecipitate,plasma_derived,-25,365,50.0,O_pos,2024,8,219,240,192,139,0.9,4.6,10,35,1,0,0,not_applicable,0.5,1,0,0,1,1
204,national_blood_centre,BB_0021,urban,VNRD_centralised,1,1,1,1,8,group_O_neg_emergency,red_cells,35,42,65.0,AB_pos,2024,8,191,240,183,124,1.0,4.1,7,23,1,0,0,not_applicable,1.2,0,0,0,0,1
205,national_blood_centre,BB_0063,peri_urban,VNRD_centralised,1,1,1,1,8,whole_blood,red_cells,35,42,40.0,O_pos,2021,2,201,235,175,126,1.0,8.0,16,18,1,0,0,not_applicable,0.5,2,0,0,1,1
206,national_blood_centre,BB_0062,urban,VNRD_centralised,1,1,1,1,4,packed_RBC,red_cells,35,42,55.0,O_pos,2023,10,204,250,204,109,1.0,12.7,25,30,1,1,7,demand_surge_trauma,1.7,1,0,4,1,1
207,national_blood_centre,BB_0147,urban,VNRD_centralised,1,1,1,1,13,fresh_frozen_plasma,plasma,-25,365,45.0,A_pos,2024,9,203,246,190,132,0.86,7.9,16,10,0,0,0,not_applicable,1.6,0,0,0,0,1
208,national_blood_centre,BB_0098,rural,VNRD_centralised,1,1,1,1,5,platelet_concentrate,platelets,22,5,60.0,A_pos,2024,8,193,271,182,158,0.99,4.3,8,29,0,1,2,reagent_stockout_crossmatch,4.5,0,0,2,1,1
209,national_blood_centre,BB_0135,urban,VNRD_centralised,1,1,1,1,5,cryoprecipitate,plasma_derived,-25,365,50.0,AB_neg,2024,3,168,233,168,114,0.96,0.5,0,25,1,0,0,not_applicable,1.1,0,0,0,1,1
210,national_blood_centre,BB_0141,rural,VNRD_centralised,1,1,1,1,6,group_O_neg_emergency,red_cells,35,42,65.0,B_pos,2022,4,198,247,198,121,0.93,7.5,14,19,1,0,0,not_applicable,1.0,1,0,0,1,0
211,national_blood_centre,BB_0003,rural,VNRD_centralised,1,1,1,1,5,whole_blood,red_cells,35,42,40.0,AB_pos,2024,12,200,259,200,144,0.86,5.6,11,21,1,0,0,not_applicable,0.5,1,0,0,1,1
212,national_blood_centre,BB_0082,urban,VNRD_centralised,1,1,1,1,8,packed_RBC,red_cells,35,42,55.0,O_pos,2024,2,190,247,190,159,1.0,7.9,15,20,1,0,0,not_applicable,0.5,1,0,0,1,1
213,national_blood_centre,BB_0049,urban,VNRD_centralised,1,1,1,1,5,fresh_frozen_plasma,plasma,-25,365,45.0,O_pos,2021,10,224,258,207,139,0.87,8.0,17,22,1,0,0,not_applicable,0.5,1,0,0,1,1
214,national_blood_centre,BB_0142,urban,VNRD_centralised,1,1,1,1,9,platelet_concentrate,platelets,22,5,60.0,O_pos,2023,6,220,267,207,159,1.0,7.3,16,38,1,0,0,not_applicable,2.7,0,0,0,1,1
215,national_blood_centre,BB_0072,peri_urban,VNRD_centralised,1,1,1,1,8,cryoprecipitate,plasma_derived,-25,365,50.0,A_pos,2022,2,183,241,183,85,0.85,5.0,9,12,1,0,0,not_applicable,0.6,0,0,0,1,1
216,national_blood_centre,BB_0048,urban,VNRD_centralised,1,1,1,1,8,group_O_neg_emergency,red_cells,35,42,65.0,A_pos,2024,1,193,244,174,139,0.76,3.7,7,24,1,0,0,not_applicable,1.3,0,0,0,1,1
217,national_blood_centre,BB_0044,urban,VNRD_centralised,1,1,1,1,8,whole_blood,red_cells,35,42,40.0,B_pos,2022,11,194,248,194,157,0.89,0.5,0,12,1,0,0,not_applicable,2.0,0,0,0,1,1
218,national_blood_centre,BB_0015,peri_urban,VNRD_centralised,1,1,1,1,11,packed_RBC,red_cells,35,42,55.0,O_pos,2023,6,200,272,200,164,1.0,4.3,8,18,1,1,2,TTI_positive_discard,1.1,0,0,6,1,1
219,national_blood_centre,BB_0115,peri_urban,VNRD_centralised,1,1,1,1,8,fresh_frozen_plasma,plasma,-25,365,45.0,O_pos,2021,7,221,242,170,120,1.0,10.3,22,32,1,0,0,not_applicable,0.6,0,0,0,1,1
220,national_blood_centre,BB_0027,urban,VNRD_centralised,1,1,1,1,5,platelet_concentrate,platelets,22,5,60.0,O_pos,2023,4,203,253,196,146,0.9,4.0,8,32,1,1,4,demand_surge_trauma,2.0,2,0,10,1,1
221,national_blood_centre,BB_0071,urban,VNRD_centralised,1,1,1,1,4,cryoprecipitate,plasma_derived,-25,365,50.0,A_pos,2024,4,194,259,194,180,1.0,3.2,6,13,1,0,0,not_applicable,3.9,1,0,0,1,1
222,national_blood_centre,BB_0007,urban,VNRD_centralised,1,1,1,1,9,group_O_neg_emergency,red_cells,35,42,65.0,AB_pos,2022,8,209,259,209,143,1.0,4.9,10,43,1,0,0,not_applicable,0.8,0,0,0,1,1
223,national_blood_centre,BB_0138,peri_urban,VNRD_centralised,1,1,1,1,11,whole_blood,red_cells,35,42,40.0,O_pos,2023,9,196,253,187,133,0.99,0.5,0,38,0,0,0,not_applicable,0.5,1,0,0,1,1
224,national_blood_centre,BB_0094,rural,VNRD_centralised,1,1,1,1,6,packed_RBC,red_cells,35,42,55.0,O_pos,2021,12,189,251,189,146,1.0,0.5,0,0,0,0,0,not_applicable,0.7,1,0,0,1,1
225,national_blood_centre,BB_0038,urban,VNRD_centralised,1,1,1,1,3,fresh_frozen_plasma,plasma,-25,365,45.0,O_pos,2024,1,195,242,172,161,0.95,1.1,2,19,1,1,1,TTI_positive_discard,0.5,1,0,2,0,1
226,national_blood_centre,BB_0003,urban,VNRD_centralised,1,1,1,1,9,platelet_concentrate,platelets,22,5,60.0,O_pos,2021,3,195,230,180,137,0.94,1.9,3,23,0,0,0,not_applicable,0.6,0,0,0,1,1
227,national_blood_centre,BB_0117,urban,VNRD_centralised,1,1,1,1,12,cryoprecipitate,plasma_derived,-25,365,50.0,B_pos,2022,3,185,249,185,131,0.92,1.1,2,35,1,1,4,cold_chain_break,1.4,0,0,0,1,1
228,national_blood_centre,BB_0024,urban,VNRD_centralised,1,1,1,1,11,group_O_neg_emergency,red_cells,35,42,65.0,AB_pos,2024,5,192,269,192,143,0.92,6.9,13,16,1,1,3,TTI_positive_discard,0.5,1,0,11,1,1
229,national_blood_centre,BB_0053,peri_urban,VNRD_centralised,1,1,1,1,14,whole_blood,red_cells,35,42,40.0,B_neg,2023,10,209,251,201,172,0.92,1.9,3,25,1,0,0,not_applicable,5.4,0,0,0,1,1
230,national_blood_centre,BB_0058,urban,VNRD_centralised,1,1,1,1,5,packed_RBC,red_cells,35,42,55.0,A_pos,2022,9,202,229,191,157,0.95,9.5,19,37,1,0,0,not_applicable,0.5,0,0,0,1,1
